4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,9,65,0,43,114,104,59,360,38,0,303,272,234,44,348,126,146,76,231,217,133,125,53,261,315,220,72,239,217,38,271,82,117,22,307,64,82,351,293,242,1016.40017168152,1580,13,1,Inf
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,4,3,4,4,152,105,28,32,0,0,0,360,0,0,0,264,227,191,155,119,84,48,11,40,227,118,0,117,45,48,159,36,353,0,34,313,30,32,336,282,251,255,56,8,4924.16289965884,900,18,1,Inf
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,4,4,4,4,4,4,2,3,4,3,4,4,2,4,3,4,3,4,155,105,98,101,89,0,93,2,0,0,219,256,0,192,255,119,85,126,20,105,273,184,186,50,297,301,247,315,281,27,134,21,277,297,297,99,250,276,12,193,4963.04764907136,903,14,1,Inf
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,9,65,0,43,114,104,59,360,38,0,303,272,234,44,348,126,146,76,231,217,133,125,53,261,315,220,72,239,217,38,271,82,117,22,307,64,82,351,293,242,1016.40017168152,1580,13,1,Inf
1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,152,105,32,28,0,0,0,360,0,0,0,264,227,191,155,119,84,50,11,40,227,116,0,117,45,48,159,36,353,0,36,315,32,32,336,280,249,257,54,8,4064.93759059595,906,18,1,Inf
2,3,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,4,4,4,4,3,4,4,3,4,4,3,3,3,4,4,2,3,2,3,3,120,87,120,138,35,98,0,360,24,0,78,258,275,191,245,153,236,224,135,206,229,174,1,33,101,68,177,32,345,16,14,331,0,64,296,308,307,145,16,66,2219.08763555006,941,16,1,0.0556341399666823
1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,4,3,4,155,105,130,119,105,5,101,0,0,0,219,256,0,194,263,119,85,138,38,119,271,188,184,48,297,301,247,315,285,27,134,17,281,295,297,97,252,274,18,191,3392.70687375957,915,14,1,0.0346475164590804
1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,4,2,4,4,3,4,4,3,3,3,4,3,4,3,4,3,155,113,86,75,63,0,75,4,0,0,251,264,0,192,245,125,83,68,12,55,287,178,154,28,291,297,241,313,287,15,146,33,281,307,315,93,250,274,16,177,3383.8167115267,912,15,1,0.03332863185635
2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,3,4,2,4,3,4,4,4,3,4,3,4,3,203,105,128,145,131,35,129,0,0,0,231,252,0,192,267,119,105,136,56,139,279,198,152,50,295,297,263,315,283,15,134,25,279,305,293,97,256,274,16,179,2708.44315174583,921,15,1,0.0323415277165162
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,4,4,4,4,4,4,2,3,4,3,4,4,2,4,3,4,3,4,155,105,98,101,89,0,93,2,0,0,219,256,0,192,255,119,85,126,20,105,273,184,186,50,297,301,247,315,281,27,134,21,277,297,297,99,250,276,12,193,4963.04764907136,903,14,1,0.0280028407661087
2,3,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,4,4,4,4,3,4,4,3,4,4,3,3,3,4,4,2,3,2,3,3,120,87,120,138,35,98,0,360,24,0,78,258,275,191,245,153,236,224,135,206,227,174,1,33,101,68,177,32,345,16,14,331,0,64,296,308,307,147,16,66,2219.08763555006,941,16,1,0.0278628681081004
1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,152,105,32,28,0,0,0,360,0,0,0,264,227,191,155,119,84,50,11,40,227,116,0,117,45,48,159,36,353,0,36,315,32,32,336,280,249,257,54,8,4064.93759059595,906,18,1,0.00878164713607454
1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,4,4,4,4,4,1,4,1,3,3,3,3,4,1,4,132,109,42,172,13,0,0,275,0,0,0,264,229,191,215,119,84,178,145,86,189,114,0,109,55,20,119,0,342,4,30,313,40,0,316,280,289,239,46,2,4590.83062709624,903,15,1,0.00844596013381595
1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,152,105,32,28,0,0,0,360,0,0,0,264,227,191,155,119,84,50,11,40,227,116,0,117,45,48,159,36,353,0,36,315,32,32,336,280,249,259,54,8,4443.22643356352,903,18,1,0.0084343131891374
1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,4,4,4,4,4,1,4,1,3,3,3,3,4,1,4,132,109,42,172,17,0,0,275,0,0,0,264,227,191,215,119,84,178,145,86,189,114,0,109,55,20,119,0,342,4,28,313,40,0,316,280,289,239,48,2,4110.35382484927,906,15,1,0.0084343131891374
1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,4,4,4,4,4,1,4,3,3,3,3,3,4,4,4,132,109,42,172,17,0,0,275,0,0,0,264,229,191,217,119,84,176,145,86,189,114,0,109,55,20,119,0,342,4,30,313,40,0,316,280,289,239,48,2,3735.76861547409,909,15,1,0.00834047066548631
1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,152,105,32,28,0,0,0,360,0,0,0,264,227,191,155,119,84,50,11,40,227,116,0,117,45,48,159,36,353,0,36,315,32,32,336,280,249,257,54,8,3690.27120071883,909,18,1,0.00753967332182546
2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,4,4,4,4,4,4,4,2,4,4,3,4,4,3,3,3,4,3,4,155,105,130,121,105,5,101,0,0,0,217,256,0,196,263,119,87,134,38,117,271,188,184,48,299,301,247,315,285,27,134,17,281,295,297,97,252,274,14,191,3138.30411047078,918,14,1,0.00666196518968337
