4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,126,229,216,171,171,116,80,52,14,340,326,282,251,201,160,216,122,45,80,329,233,84,3,210,68,234,330,287,318,101,164,297,242,121,249,123,360,157,60,37,1016.40013807948,1580,12,1,Inf
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,4,4,4,4,3,4,4,4,3,3,4,4,4,2,16,90,21,28,6,5,10,14,48,2,1,7,189,198,167,122,103,55,10,3,300,7,303,324,114,142,2,233,128,332,74,198,219,99,233,326,26,174,291,224,4913.62242596811,900,13,1,Inf
4,4,4,4,3,3,3,2,4,4,1,4,4,1,4,3,2,4,2,4,4,2,3,3,4,3,4,3,3,3,4,4,4,3,3,3,3,3,3,4,214,19,3,121,147,97,7,52,14,222,16,215,251,81,230,170,45,257,80,252,233,96,34,155,20,115,222,203,175,13,268,108,326,359,249,22,127,350,305,289,1121.90626565614,1339,10,1,Inf
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,126,229,216,171,171,116,80,52,14,340,326,282,251,201,160,216,122,45,80,329,233,84,3,210,68,234,330,287,318,101,164,297,242,121,249,123,360,157,60,37,1016.40013807948,1580,12,1,Inf
1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,4,3,3,3,3,2,4,4,4,4,4,2,4,4,2,4,3,16,42,21,52,19,5,10,7,11,2,341,308,229,198,173,123,94,55,5,2,178,26,265,349,181,354,290,233,225,284,173,103,330,291,307,183,192,174,291,183,4024.7424343804,906,18,1,Inf
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,4,4,4,4,3,4,4,4,3,3,4,4,4,2,16,90,21,28,6,5,10,14,48,2,1,7,189,198,167,122,103,55,10,3,300,7,303,324,114,142,2,233,128,332,74,198,219,99,233,326,26,174,291,224,4913.62242596811,900,13,1,Inf
3,1,1,2,1,2,1,1,2,4,1,3,4,2,4,3,1,3,1,4,4,3,4,3,4,4,4,4,3,3,4,3,4,3,4,3,3,2,2,3,239,19,3,118,18,116,88,24,76,222,16,215,142,53,230,216,56,216,80,252,17,1,34,241,250,115,241,47,165,101,164,108,290,87,249,123,306,256,174,37,3805.62359782782,1104,11,1,0.187106714901113
1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,4,3,3,3,3,2,4,4,4,4,4,2,4,4,2,4,3,16,42,21,52,19,5,10,7,11,2,341,308,229,198,173,123,94,55,5,2,178,26,265,349,181,354,290,233,225,284,173,103,330,291,307,183,192,174,291,183,4024.7424343804,906,18,1,0.185636126665818
1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,3,16,90,21,28,6,5,10,13,5,2,1,225,229,198,167,122,103,55,10,3,300,7,303,334,114,157,2,233,17,332,74,249,219,99,251,326,26,24,291,224,4411.444914528,903,14,1,0.1577184625725
2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,4,2,1,3,3,4,3,3,3,4,3,4,3,4,174,126,25,113,196,3,24,6,349,19,255,269,251,262,239,84,111,137,51,325,304,314,228,236,106,102,98,340,238,292,84,339,5,272,84,92,41,54,182,254,3505.94800336314,912,17,1,0.143322697225812
3,1,1,2,1,2,1,1,2,4,1,3,4,2,4,3,1,3,1,4,4,3,4,3,4,4,4,4,3,3,4,3,4,3,4,3,3,2,2,3,239,19,3,118,18,116,88,24,76,222,16,215,142,53,230,216,56,216,80,252,17,1,34,241,250,115,241,47,165,101,164,108,290,87,249,123,306,256,174,37,3805.62359782782,1104,11,1,0.138251312190638
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,126,229,216,171,171,116,80,52,14,340,326,282,251,201,57,216,122,45,80,329,233,84,3,210,68,234,330,287,318,101,117,156,242,121,249,160,360,157,60,37,1016.40067974027,1529,15,1,0.138235431808107
4,4,4,4,3,3,3,2,4,4,1,4,4,1,4,3,2,4,2,4,4,2,3,3,4,3,4,3,3,3,4,4,4,3,3,3,3,3,3,4,214,19,3,121,147,97,7,52,14,222,16,215,251,81,230,170,45,257,80,252,233,96,34,155,20,115,222,203,175,13,268,108,326,359,249,22,127,350,305,289,1121.90626565614,1339,10,1,0.136784590189657
2,2,2,2,2,2,2,2,2,1,2,3,1,1,1,1,1,1,1,1,2,4,4,4,3,3,3,4,3,3,1,3,3,4,3,2,3,4,4,2,92,6,210,93,27,162,29,303,91,314,311,333,97,188,206,219,21,131,196,74,183,152,318,52,271,88,176,306,133,145,215,81,118,308,229,265,85,122,343,273,2420.5226184102,944,16,1,0.134682284582835
1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,3,16,90,21,28,6,5,10,13,5,2,1,225,229,198,167,122,103,55,10,3,300,7,303,334,114,157,2,233,17,332,74,249,219,99,251,326,26,24,291,224,4411.444914528,903,14,1,0.132500141344774
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,2,4,4,4,3,4,3,4,3,4,4,4,16,31,21,50,19,5,3,7,28,2,290,269,229,198,173,123,94,55,10,2,178,34,42,349,177,101,66,246,12,97,37,10,264,291,87,183,192,178,291,263,4880.23583790416,900,16,1,0.130394463432393
4,4,4,4,4,4,4,3,2,2,3,3,4,2,2,1,3,3,2,3,3,4,2,4,4,4,4,3,1,4,2,3,4,1,3,1,4,4,3,2,125,165,86,222,41,174,6,18,345,340,238,269,24,204,59,191,233,20,340,40,41,326,14,109,253,301,157,338,24,112,349,25,123,355,125,324,342,336,120,326,1028.99566957901,1271,15,1,0.129866337548398
